Number,Player,Tries,Carries Metres,Runs,Defenders Beaten,Clean Breaks,Passes,Offload,Turnovers Conceded,Try Assist,Points,Tackles,Missed Tackles,Turnover Won,Kicks From Hand,Conversion Goals,Penalty Goals,Drop Goals Converted,Lineout Throw Won Clean,Lineouts Won,Lineout Won Steal,Penalties Conceded,Red Cards,Yellow Cards,Team,Venue,Match_ID
19,Josh Dickson,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,HIG,Away,crusaders-highlanders-ami-stadium-21062019
20,Dillon Hunt,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,,0,1,0,0,HIG,Away,crusaders-highlanders-ami-stadium-21062019
21,Kayne Hammington,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,HIG,Away,crusaders-highlanders-ami-stadium-21062019
22,Marty Banks,0,4,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,HIG,Away,crusaders-highlanders-ami-stadium-21062019
23,Elliot Dixon,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,,0,0,0,0,HIG,Away,crusaders-highlanders-ami-stadium-21062019
1,Mayco Vivas,0,6,4,0,0,0,0,0,0,0,8,2,2,0,0,0,0,0,,1,4,0,0,JAG,Home,jaguares-chiefs-estadio-jose-amalfitani-21062019
2,Agustin Creevy,0,7,5,0,0,1,0,0,0,0,8,1,0,0,0,0,0,0,,0,1,0,0,JAG,Home,jaguares-chiefs-estadio-jose-amalfitani-21062019
3,Santiago Medrano,0,1,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,,0,0,0,0,JAG,Home,jaguares-chiefs-estadio-jose-amalfitani-21062019
4,Guido Petti Pagadizaval,0,8,6,0,0,0,0,0,0,0,9,1,1,0,0,0,0,9,,0,0,0,0,JAG,Home,jaguares-chiefs-estadio-jose-amalfitani-21062019
5,Tomas Lavanini,0,2,3,0,0,0,0,0,0,0,4,2,0,0,0,0,0,2,,0,0,0,0,JAG,Home,jaguares-chiefs-estadio-jose-amalfitani-21062019
6,Pablo Matera,1,32,13,1,1,4,1,3,1,5,15,1,1,0,0,0,0,0,,1,0,0,0,JAG,Home,jaguares-chiefs-estadio-jose-amalfitani-21062019
7,Marcos Kremer,0,9,7,0,0,0,0,1,0,0,16,4,0,0,0,0,0,1,,0,0,0,0,JAG,Home,jaguares-chiefs-estadio-jose-amalfitani-21062019
8,Javier Ortega Desio,0,16,5,2,2,3,1,2,0,0,7,0,0,1,0,0,0,1,,0,1,0,0,JAG,Home,jaguares-chiefs-estadio-jose-amalfitani-21062019
9,Tomas Cubelli,0,6,3,0,0,67,1,1,0,0,8,1,1,8,0,0,0,0,,0,2,0,0,JAG,Home,jaguares-chiefs-estadio-jose-amalfitani-21062019
10,Joaquin Diaz Bonilla,0,14,2,3,2,29,0,0,0,11,6,0,0,15,1,3,0,0,,0,0,0,0,JAG,Home,jaguares-chiefs-estadio-jose-amalfitani-21062019
11,Matias Moroni,1,4,1,0,0,1,0,1,0,5,3,1,0,4,0,0,0,0,,0,0,0,0,JAG,Home,jaguares-chiefs-estadio-jose-amalfitani-21062019
12,Jeronimo De La Fuente,0,12,7,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,,0,2,0,0,JAG,Home,jaguares-chiefs-estadio-jose-amalfitani-21062019
13,Matias Orlando,0,38,7,2,2,4,2,1,0,0,7,0,2,0,0,0,0,0,,0,0,0,0,JAG,Home,jaguares-chiefs-estadio-jose-amalfitani-21062019
14,Sebastian Cancelliere,0,13,3,0,0,0,0,1,0,0,6,1,0,0,0,0,0,0,,0,0,0,0,JAG,Home,jaguares-chiefs-estadio-jose-amalfitani-21062019
15,Emiliano Boffelli,0,40,9,0,0,3,0,1,0,0,3,3,0,3,0,0,0,0,,0,0,0,0,JAG,Home,jaguares-chiefs-estadio-jose-amalfitani-21062019
16,Julian Montoya,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,JAG,Home,jaguares-chiefs-estadio-jose-amalfitani-21062019
17,Nahuel Tetaz Chaparro,0,0,0,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,,0,0,0,0,JAG,Home,jaguares-chiefs-estadio-jose-amalfitani-21062019
18,Enrique Pieretto,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,,0,0,0,0,JAG,Home,jaguares-chiefs-estadio-jose-amalfitani-21062019
19,Tomas Lezana,0,-1,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,,0,0,0,0,JAG,Home,jaguares-chiefs-estadio-jose-amalfitani-21062019
20,Francisco Gorrisen,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,JAG,Home,jaguares-chiefs-estadio-jose-amalfitani-21062019
23,Santiago Carreras,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,JAG,Home,jaguares-chiefs-estadio-jose-amalfitani-21062019
1,Atu Moli,0,4,4,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,,0,0,0,0,CHI,Away,jaguares-chiefs-estadio-jose-amalfitani-21062019
2,Nathan Harris,0,9,6,2,0,1,0,3,0,0,9,5,1,0,0,0,0,0,,0,2,0,0,CHI,Away,jaguares-chiefs-estadio-jose-amalfitani-21062019
3,Angus Ta'avao,0,11,5,0,0,1,1,1,0,0,8,0,0,0,0,0,0,0,,0,0,0,0,CHI,Away,jaguares-chiefs-estadio-jose-amalfitani-21062019
4,Brodie Retallick,0,23,11,0,0,4,1,2,0,0,10,0,1,0,0,0,0,2,,0,1,0,0,CHI,Away,jaguares-chiefs-estadio-jose-amalfitani-21062019
5,Tyler Ardron,0,5,2,0,0,3,0,2,0,0,10,1,0,0,0,0,0,4,,0,0,0,0,CHI,Away,jaguares-chiefs-estadio-jose-amalfitani-21062019
6,Lachlan Boshier,1,19,2,0,1,1,0,0,0,5,11,0,0,0,0,0,0,1,,0,0,0,0,CHI,Away,jaguares-chiefs-estadio-jose-amalfitani-21062019
7,Sam Cane,0,13,9,0,0,6,1,1,0,0,15,1,1,0,0,0,0,1,,0,0,0,0,CHI,Away,jaguares-chiefs-estadio-jose-amalfitani-21062019
8,Pita Sowakula,0,22,13,0,0,10,1,2,0,0,17,0,2,0,0,0,0,1,,1,2,0,0,CHI,Away,jaguares-chiefs-estadio-jose-amalfitani-21062019
9,Brad Weber,0,41,5,2,2,53,0,1,1,0,6,0,1,3,0,0,0,0,,0,0,0,0,CHI,Away,jaguares-chiefs-estadio-jose-amalfitani-21062019
10,Jack Debreczeni,0,30,6,1,1,14,1,1,0,8,1,0,0,4,1,2,0,0,,0,0,0,0,CHI,Away,jaguares-chiefs-estadio-jose-amalfitani-21062019
11,Sean Wainui,0,37,7,1,0,4,0,0,0,0,4,0,0,1,0,0,0,0,,0,1,0,0,CHI,Away,jaguares-chiefs-estadio-jose-amalfitani-21062019
12,Anton Lienert-Brown,0,4,12,1,1,4,1,1,0,0,10,1,0,1,0,0,0,0,,0,1,0,0,CHI,Away,jaguares-chiefs-estadio-jose-amalfitani-21062019
13,Tumua Manu,0,21,3,1,1,5,0,1,0,0,5,2,0,1,0,0,0,0,,0,0,0,0,CHI,Away,jaguares-chiefs-estadio-jose-amalfitani-21062019
14,Shaun Stevenson,0,46,7,3,2,2,1,1,0,0,3,1,1,5,0,0,0,0,,0,1,0,0,CHI,Away,jaguares-chiefs-estadio-jose-amalfitani-21062019
15,Solomon Alaimalo,0,95,12,2,1,13,2,1,0,0,2,1,0,1,0,0,0,0,,0,0,0,0,CHI,Away,jaguares-chiefs-estadio-jose-amalfitani-21062019
16,Samisoni Taukei'aho,0,1,4,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,,0,0,0,0,CHI,Away,jaguares-chiefs-estadio-jose-amalfitani-21062019
17,Aidan Ross,0,2,1,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,,0,1,0,0,CHI,Away,jaguares-chiefs-estadio-jose-amalfitani-21062019
18,Nepo Laulala,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,CHI,Away,jaguares-chiefs-estadio-jose-amalfitani-21062019
19,Jesse Parete,0,4,6,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,CHI,Away,jaguares-chiefs-estadio-jose-amalfitani-21062019
21,Te Toiroa Tahuriorangi,0,8,2,1,0,29,0,0,0,0,2,1,0,0,0,0,0,0,,0,0,0,0,CHI,Away,jaguares-chiefs-estadio-jose-amalfitani-21062019
22,Marty McKenzie,0,-5,1,0,0,16,0,1,0,3,2,0,0,2,0,1,0,0,,0,0,0,0,CHI,Away,jaguares-chiefs-estadio-jose-amalfitani-21062019
23,Alex Nankivell,0,-3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,CHI,Away,jaguares-chiefs-estadio-jose-amalfitani-21062019
1,Toby Smith,0,8,4,0,0,1,0,0,0,0,8,1,0,0,0,0,0,0,,0,0,0,0,HUR,Home,hurricanes-bulls-westpac-stadium-22062019
2,Dane Coles,0,10,4,3,1,2,1,0,0,0,6,0,2,1,0,0,0,0,,0,0,0,0,HUR,Home,hurricanes-bulls-westpac-stadium-22062019
3,Jeff To'omaga-Allen,0,2,2,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,,0,1,0,0,HUR,Home,hurricanes-bulls-westpac-stadium-22062019
4,James Blackwell,0,8,4,0,0,2,0,1,0,0,8,0,0,0,0,0,0,2,,0,0,0,0,HUR,Home,hurricanes-bulls-westpac-stadium-22062019
5,Isaia Walker-Leawere,0,6,3,0,0,1,0,1,0,0,12,2,0,0,0,0,0,3,,0,1,0,0,HUR,Home,hurricanes-bulls-westpac-stadium-22062019
6,Reed Prinsep,0,18,12,0,0,1,1,0,0,0,7,0,0,0,0,0,0,3,,0,1,0,0,HUR,Home,hurricanes-bulls-westpac-stadium-22062019
7,Ardie Savea,0,41,10,4,1,14,3,1,0,0,10,0,2,0,0,0,0,0,,0,1,0,0,HUR,Home,hurricanes-bulls-westpac-stadium-22062019
8,Gareth Evans,0,12,5,1,0,4,2,0,0,0,2,0,0,1,0,0,0,3,,0,0,0,0,HUR,Home,hurricanes-bulls-westpac-stadium-22062019
9,TJ Perenara,1,59,6,4,1,54,1,2,1,5,8,0,0,11,0,0,0,0,,0,0,0,0,HUR,Home,hurricanes-bulls-westpac-stadium-22062019
10,Beauden Barrett,0,14,6,4,0,15,1,2,1,9,10,1,1,11,3,1,0,0,,0,2,0,0,HUR,Home,hurricanes-bulls-westpac-stadium-22062019
11,Ben Lam,1,17,7,3,1,3,2,0,0,5,4,0,0,0,0,0,0,0,,0,0,0,0,HUR,Home,hurricanes-bulls-westpac-stadium-22062019
12,Ngani Laumape,0,5,5,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,,0,0,0,0,HUR,Home,hurricanes-bulls-westpac-stadium-22062019
13,Peter Umaga-Jensen,0,16,4,1,1,0,0,0,0,0,3,1,0,1,0,0,0,0,,0,0,0,0,HUR,Home,hurricanes-bulls-westpac-stadium-22062019
14,Wes Goosen,0,12,2,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,,0,0,0,0,HUR,Home,hurricanes-bulls-westpac-stadium-22062019
15,Jordie Barrett,0,3,2,0,0,6,1,0,0,6,6,1,1,2,0,2,0,0,,0,0,0,0,HUR,Home,hurricanes-bulls-westpac-stadium-22062019
16,Asafo Aumua,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,,0,0,0,0,HUR,Home,hurricanes-bulls-westpac-stadium-22062019
17,Fraser Armstrong,0,-1,2,0,0,1,0,0,0,0,8,1,0,0,0,0,0,0,,0,0,0,0,HUR,Home,hurricanes-bulls-westpac-stadium-22062019
18,Ben May,0,1,1,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,,0,0,0,0,HUR,Home,hurricanes-bulls-westpac-stadium-22062019
19,Kane Le'aupepe,0,2,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,,0,0,0,0,HUR,Home,hurricanes-bulls-westpac-stadium-22062019
20,Du’Plessis Kirifi,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,HUR,Home,hurricanes-bulls-westpac-stadium-22062019
22,Fletcher Smith,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,,0,0,0,0,HUR,Home,hurricanes-bulls-westpac-stadium-22062019
23,Salesi Rayasi,2,52,10,2,1,2,2,2,0,10,4,2,0,0,0,0,0,0,,0,1,0,1,HUR,Home,hurricanes-bulls-westpac-stadium-22062019
1,Lizo Gqoboka,0,8,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,,0,0,0,0,BUL,Away,hurricanes-bulls-westpac-stadium-22062019
2,Jaco Visagie,0,5,3,0,0,2,0,2,0,0,4,2,0,0,0,0,0,0,,0,0,0,0,BUL,Away,hurricanes-bulls-westpac-stadium-22062019
3,Trevor Nyakane,0,0,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,,0,0,0,0,BUL,Away,hurricanes-bulls-westpac-stadium-22062019
4,Jason Jenkins,0,6,3,0,0,3,0,1,0,0,7,1,1,0,0,0,0,0,,0,0,0,0,BUL,Away,hurricanes-bulls-westpac-stadium-22062019
5,RG Snyman,0,20,11,0,0,12,5,0,0,0,11,1,1,0,0,0,0,7,,1,1,0,0,BUL,Away,hurricanes-bulls-westpac-stadium-22062019
6,Marco Van Staden,0,19,9,0,1,1,1,0,0,0,7,1,0,0,0,0,0,0,,0,1,0,0,BUL,Away,hurricanes-bulls-westpac-stadium-22062019
7,Hanro Liebenberg,0,14,6,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,,0,2,0,0,BUL,Away,hurricanes-bulls-westpac-stadium-22062019
8,Duane Vermeulen,0,9,6,0,0,2,0,0,0,0,9,0,3,0,0,0,0,2,,0,1,0,0,BUL,Away,hurricanes-bulls-westpac-stadium-22062019
9,Andre Riaan Warner,0,5,1,0,0,39,0,1,0,0,7,1,1,6,0,0,0,0,,0,0,0,0,BUL,Away,hurricanes-bulls-westpac-stadium-22062019
10,Handre Pollard,0,11,5,0,1,12,1,2,2,6,8,1,0,8,3,0,0,0,,0,0,0,0,BUL,Away,hurricanes-bulls-westpac-stadium-22062019
11,Rosco Specman,0,9,2,0,0,2,1,1,0,0,4,2,1,0,0,0,0,0,,0,0,0,0,BUL,Away,hurricanes-bulls-westpac-stadium-22062019
12,John Ben Kotze,0,22,8,2,1,3,1,2,0,0,6,5,0,0,0,0,0,0,,0,1,0,0,BUL,Away,hurricanes-bulls-westpac-stadium-22062019
13,Jesse Kriel,0,16,7,2,1,1,1,0,1,0,8,1,0,0,0,0,0,0,,0,0,0,0,BUL,Away,hurricanes-bulls-westpac-stadium-22062019
14,Cornal Hendricks,2,23,5,2,2,3,1,4,0,10,7,0,0,1,0,0,0,0,,0,0,0,0,BUL,Away,hurricanes-bulls-westpac-stadium-22062019
15,Warrick Gelant,1,43,6,1,1,6,1,0,0,5,2,0,0,7,0,0,0,0,,0,0,0,0,BUL,Away,hurricanes-bulls-westpac-stadium-22062019
17,Simphiwe Matanzima,0,6,4,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,,0,1,0,0,BUL,Away,hurricanes-bulls-westpac-stadium-22062019
18,Wiehahn Herbst,0,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,,0,0,0,0,BUL,Away,hurricanes-bulls-westpac-stadium-22062019
19,Jannes Kirsten,0,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,,0,0,0,0,BUL,Away,hurricanes-bulls-westpac-stadium-22062019
20,Ruan Steenkamp,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,BUL,Away,hurricanes-bulls-westpac-stadium-22062019
21,Ivan Van Zyl,0,-2,1,0,0,28,0,0,0,0,1,1,0,2,0,0,0,0,,0,0,0,0,BUL,Away,hurricanes-bulls-westpac-stadium-22062019
1,Scott Sio,0,-1,2,0,0,2,0,1,0,0,10,0,1,0,0,0,0,0,,0,0,0,0,BRU,Home,brumbies-sharks-gio-stadium-22062019
2,Folau Fainga'a,0,7,8,0,0,6,1,1,0,0,14,1,0,0,0,0,0,0,,0,1,0,0,BRU,Home,brumbies-sharks-gio-stadium-22062019
3,Allan Alaalatoa,0,6,5,0,0,1,0,0,0,0,20,1,0,0,0,0,0,0,,0,0,0,0,BRU,Home,brumbies-sharks-gio-stadium-22062019
4,Rory Arnold,0,4,4,0,0,4,1,1,1,0,12,1,1,0,0,0,0,5,,0,2,0,0,BRU,Home,brumbies-sharks-gio-stadium-22062019
5,Sam Carter,0,4,3,0,0,0,0,0,0,0,14,1,0,0,0,0,0,5,,0,1,0,0,BRU,Home,brumbies-sharks-gio-stadium-22062019
6,Rob Valetini,0,1,1,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,,0,1,0,0,BRU,Home,brumbies-sharks-gio-stadium-22062019
7,Thomas Cusack,0,27,5,1,1,3,2,2,0,0,18,1,1,0,0,0,0,0,,0,1,0,0,BRU,Home,brumbies-sharks-gio-stadium-22062019
8,Peter Samu,2,54,4,3,2,0,0,0,0,10,3,2,0,1,0,0,0,0,,0,0,0,0,BRU,Home,brumbies-sharks-gio-stadium-22062019
9,Joe Powell,1,29,3,2,1,47,0,0,0,5,4,2,1,4,0,0,0,0,,0,1,0,0,BRU,Home,brumbies-sharks-gio-stadium-22062019
10,Christian Lealiifano,0,9,1,2,0,15,1,1,0,13,11,2,0,6,5,1,0,0,,0,0,0,0,BRU,Home,brumbies-sharks-gio-stadium-22062019
11,Toni Pulu,0,29,4,4,0,3,0,1,0,0,7,0,0,0,0,0,0,0,,0,0,0,0,BRU,Home,brumbies-sharks-gio-stadium-22062019
12,Irae Simone,0,13,6,2,0,6,1,0,0,0,11,0,0,4,0,0,0,0,,0,0,0,0,BRU,Home,brumbies-sharks-gio-stadium-22062019
13,Tevita Kuridrani,0,6,1,0,0,0,0,1,0,0,12,2,0,1,0,0,0,0,,0,0,0,0,BRU,Home,brumbies-sharks-gio-stadium-22062019
14,Henry Speight,1,35,3,0,1,1,0,1,0,5,10,2,3,1,0,0,0,0,,0,0,0,0,BRU,Home,brumbies-sharks-gio-stadium-22062019
15,Thomas Banks,0,46,10,4,2,4,1,0,2,0,2,0,0,3,0,0,0,0,,0,0,0,0,BRU,Home,brumbies-sharks-gio-stadium-22062019
16,Connal McInerney,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,BRU,Home,brumbies-sharks-gio-stadium-22062019
17,James Slipper,0,4,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,,0,0,0,0,BRU,Home,brumbies-sharks-gio-stadium-22062019
18,Leslie Leulua'iali'i-Makin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,BRU,Home,brumbies-sharks-gio-stadium-22062019
19,Darcy Swain,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,BRU,Home,brumbies-sharks-gio-stadium-22062019
20,Lachlan McCaffrey,0,3,2,0,0,1,0,0,0,0,4,0,2,1,0,0,0,0,,0,0,0,0,BRU,Home,brumbies-sharks-gio-stadium-22062019
21,Jahrome Brown,0,4,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,0,0,0,0,BRU,Home,brumbies-sharks-gio-stadium-22062019
22,Matt Lucas,1,20,1,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,,0,0,0,0,BRU,Home,brumbies-sharks-gio-stadium-22062019
23,Tom Wright,0,18,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,BRU,Home,brumbies-sharks-gio-stadium-22062019
1,Mzamo Majola,0,10,4,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,,0,0,0,0,SHA,Away,brumbies-sharks-gio-stadium-22062019
2,Kerron van Vuuren,0,17,10,2,0,4,0,1,0,0,8,1,0,0,0,0,0,0,,0,0,0,0,SHA,Away,brumbies-sharks-gio-stadium-22062019
3,Coenie Oosthuizen,0,6,3,0,0,3,0,0,0,0,7,2,0,0,0,0,0,0,,0,2,0,0,SHA,Away,brumbies-sharks-gio-stadium-22062019
4,Ruben Van Heerden,0,23,13,2,1,1,0,0,0,0,12,0,0,0,0,0,0,2,,0,2,0,0,SHA,Away,brumbies-sharks-gio-stadium-22062019
5,Hyron Andrews,0,11,3,0,0,3,0,0,0,0,6,1,1,0,0,0,0,2,,0,1,0,0,SHA,Away,brumbies-sharks-gio-stadium-22062019
6,Jacques Vermeulen,0,19,8,0,0,10,0,2,0,0,5,0,2,2,0,0,0,1,,0,0,0,0,SHA,Away,brumbies-sharks-gio-stadium-22062019
7,Tyler Paul,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,0,0,0,0,SHA,Away,brumbies-sharks-gio-stadium-22062019
8,Daniel Du Preez,0,10,3,0,1,1,0,1,0,0,3,0,0,0,0,0,0,0,,0,0,0,0,SHA,Away,brumbies-sharks-gio-stadium-22062019
9,Louis Schreuder,0,0,0,0,0,80,0,1,0,0,1,2,0,3,0,0,0,0,,0,0,0,0,SHA,Away,brumbies-sharks-gio-stadium-22062019
10,Robert du Preez,0,12,4,2,1,32,0,1,0,0,2,0,0,3,0,0,0,0,,0,0,0,0,SHA,Away,brumbies-sharks-gio-stadium-22062019
11,Makazole Mapimpi,0,38,9,1,1,8,0,0,0,0,2,1,0,1,0,0,0,0,,0,0,0,0,SHA,Away,brumbies-sharks-gio-stadium-22062019
12,Andre Esterhuizen,1,47,13,2,1,9,1,2,0,5,7,0,0,1,0,0,0,0,,0,0,0,0,SHA,Away,brumbies-sharks-gio-stadium-22062019
13,Lukhanyo Am,0,22,8,1,1,10,1,0,0,0,1,0,1,4,0,0,0,0,,0,0,0,0,SHA,Away,brumbies-sharks-gio-stadium-22062019
14,Sibusiso Nkosi,0,35,10,3,1,3,1,1,0,0,3,1,0,1,0,0,0,1,,0,0,0,0,SHA,Away,brumbies-sharks-gio-stadium-22062019
15,Curwin Bosch,0,6,3,1,0,30,0,0,0,8,3,1,0,5,1,2,0,0,,0,0,0,0,SHA,Away,brumbies-sharks-gio-stadium-22062019
16,Cullen Collopy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,SHA,Away,brumbies-sharks-gio-stadium-22062019
17,Juan Schoeman,0,6,4,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,,0,0,0,0,SHA,Away,brumbies-sharks-gio-stadium-22062019
18,Thomas Du Toit,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,SHA,Away,brumbies-sharks-gio-stadium-22062019
19,Gideon Koegelenberg,0,20,12,0,0,3,0,1,0,0,7,0,0,0,0,0,0,5,,0,1,0,0,SHA,Away,brumbies-sharks-gio-stadium-22062019
20,Luke Stringer,0,6,3,1,0,6,0,1,0,0,8,1,0,0,0,0,0,1,,0,0,0,0,SHA,Away,brumbies-sharks-gio-stadium-22062019
21,Cameron Wright,0,0,0,0,0,24,0,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,0,SHA,Away,brumbies-sharks-gio-stadium-22062019
22,Jeremy Ward,0,8,3,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,SHA,Away,brumbies-sharks-gio-stadium-22062019
23,Rhyno Smith,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,SHA,Away,brumbies-sharks-gio-stadium-22062019
1,Mayco Vivas,0,2,5,0,0,2,1,1,0,0,3,0,0,0,0,0,0,0,,0,0,0,0,JAG,Home,jaguares-brumbies-estadio-jose-amalfitani-28062019
2,Agustin Creevy,0,10,4,2,0,1,0,0,0,0,5,0,1,0,0,0,0,0,,0,0,0,0,JAG,Home,jaguares-brumbies-estadio-jose-amalfitani-28062019
3,Santiago Medrano,0,4,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,,0,2,0,0,JAG,Home,jaguares-brumbies-estadio-jose-amalfitani-28062019
4,Guido Petti Pagadizaval,0,10,4,1,0,1,0,1,0,0,4,1,3,0,0,0,0,3,,3,1,0,0,JAG,Home,jaguares-brumbies-estadio-jose-amalfitani-28062019
5,Tomas Lavanini,1,21,8,3,0,4,0,2,0,5,8,0,0,0,0,0,0,2,,0,0,0,0,JAG,Home,jaguares-brumbies-estadio-jose-amalfitani-28062019
6,Pablo Matera,0,16,9,0,0,9,1,0,0,0,8,1,0,3,0,0,0,2,,0,1,0,0,JAG,Home,jaguares-brumbies-estadio-jose-amalfitani-28062019
7,Tomas Lezana,0,1,1,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,,0,0,0,0,JAG,Home,jaguares-brumbies-estadio-jose-amalfitani-28062019
8,Javier Ortega Desio,0,8,4,1,0,4,1,1,0,0,5,1,0,0,0,0,0,4,,0,0,0,0,JAG,Home,jaguares-brumbies-estadio-jose-amalfitani-28062019
9,Tomas Cubelli,1,9,3,0,0,69,0,1,0,5,5,1,5,8,0,0,0,0,,0,0,0,0,JAG,Home,jaguares-brumbies-estadio-jose-amalfitani-28062019
10,Joaquin Diaz Bonilla,0,6,3,1,0,31,0,0,0,14,1,1,0,11,4,2,0,0,,0,0,0,0,JAG,Home,jaguares-brumbies-estadio-jose-amalfitani-28062019
11,Matias Moroni,0,48,7,5,4,0,1,0,1,0,2,0,1,0,0,0,0,0,,0,0,0,0,JAG,Home,jaguares-brumbies-estadio-jose-amalfitani-28062019
12,Jeronimo De La Fuente,0,17,10,1,1,9,1,0,0,0,6,1,0,1,0,0,0,0,,0,1,0,0,JAG,Home,jaguares-brumbies-estadio-jose-amalfitani-28062019
13,Matias Orlando,2,43,7,6,2,11,2,1,0,10,7,0,1,0,0,0,0,0,,0,0,0,0,JAG,Home,jaguares-brumbies-estadio-jose-amalfitani-28062019
14,Sebastian Cancelliere,0,34,8,4,0,0,0,1,0,0,5,0,1,0,0,0,0,0,,0,1,0,0,JAG,Home,jaguares-brumbies-estadio-jose-amalfitani-28062019
15,Emiliano Boffelli,1,53,12,5,2,3,0,3,0,5,0,0,0,2,0,0,0,0,,0,0,0,0,JAG,Home,jaguares-brumbies-estadio-jose-amalfitani-28062019
16,Julian Montoya,0,2,2,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,,0,0,0,0,JAG,Home,jaguares-brumbies-estadio-jose-amalfitani-28062019
17,Nahuel Tetaz Chaparro,0,9,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,JAG,Home,jaguares-brumbies-estadio-jose-amalfitani-28062019
18,Enrique Pieretto,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,JAG,Home,jaguares-brumbies-estadio-jose-amalfitani-28062019
19,Marcos Kremer,0,4,5,1,0,1,0,0,0,0,9,0,0,0,0,0,0,0,,0,0,0,0,JAG,Home,jaguares-brumbies-estadio-jose-amalfitani-28062019
20,Francisco Gorrisen,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,JAG,Home,jaguares-brumbies-estadio-jose-amalfitani-28062019
21,Felipe Ezcurra,0,0,0,0,0,23,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,JAG,Home,jaguares-brumbies-estadio-jose-amalfitani-28062019
22,Domingo Miotti,0,1,1,1,0,7,1,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,JAG,Home,jaguares-brumbies-estadio-jose-amalfitani-28062019
